51.7094        31.2647        
51.9096        31.3384        
52.1097        31.4119        
52.3098        31.4853        
52.5099        31.5585        
52.7101        31.6315        
52.9102        31.7044        
53.1103        31.7772        
53.3104        31.8497        
53.5105        31.9222        
53.7107        31.9944        
53.9108        32.0665        
54.1109        32.1385        
54.311         32.2103        
54.5112        32.2819        
54.7113        32.3534        
54.9114        32.4248        
55.1115        32.496         
55.3116        32.567         
55.5118        32.6379        
55.7119        32.7086        
55.912         32.7792        
56.1121        32.8497        
56.3123        32.92          
56.5124        32.9902        
56.7125        33.0602        
56.9126        33.1301        
57.1127        33.1998        
57.3129        33.2694        
57.513         33.3389        
57.7131        33.4082        
57.9132        33.4774        
58.1134        33.5464        
58.3135        33.6154        
58.5136        33.6841        
58.7137        33.7528        
58.9138        33.8213        
59.114         33.8896        
59.3141        33.9579        
59.5142        34.026         
59.7143        34.0939        
59.9145        34.1618        
60.1146        34.2295        
60.3147        34.2971        
60.5148        34.3645        
60.7149        34.4318        
60.9151        34.499         
61.1152        34.5661        
61.3153        34.633         
61.5154        34.6998        
61.7156        34.7665        
61.9157        34.8331        
62.1158        34.8995        
62.3159        34.9658        
62.516         35.032         
62.7162        35.0981        
62.9163        35.1641        
63.1164        35.2299        
63.3165        35.2956        
63.5167        35.3612        
63.7168        35.4267        
63.9169        35.492         
64.117         35.5572        
64.3171        35.6224        
64.5173        35.6874        
64.7174        35.7522        
64.9175        35.817         
65.1176        35.8817        
65.3178        35.9462        
65.5179        36.0106        
65.718         36.0749        
65.9181        36.1391        
66.1182        36.2032        
66.3184        36.2672        
66.5185        36.3311        
66.7186        36.3948        
66.9187        36.4585        
67.1189        36.522         
67.319         36.5854        
67.5191        36.6487        
67.7192        36.7119        
67.9193        36.775         
68.1195        36.838         
68.3196        36.9009        
68.5197        36.9637        
68.7198        37.0264        
68.92          37.0889        
69.1201        37.1514        
69.3202        37.2138        
69.5203        37.276         
69.7204        37.3382        
69.9206        37.4002        
70.1207        37.4622        
70.3208        37.524         
70.5209        37.5858        
70.7211        37.6474        
70.9212        37.709         
71.1213        37.7704        
71.3214        37.8317        
71.5215        37.893         
71.7217        37.9541        
71.9218        38.0152        
72.1219        38.0761        
72.322         38.137         
72.5222        38.1977        
72.7223        38.2584        
72.9224        38.319         
73.1225        38.3794        
73.3226        38.4398        
73.5228        38.5001        
73.7229        38.5603        
73.923         38.6203        
74.1231        38.6803        
74.3233        38.7402        
74.5234        38.8           
74.7235        38.8598        
74.9236        38.9194        
75.1237        38.9789        
75.3239        39.0384        
75.524         39.0977        
75.7241        39.157         
75.9242        39.2161        
76.1244        39.2752        
76.3245        39.3342        
76.5246        39.3931        
76.7247        39.4519        
76.9248        39.5106        
77.125         39.5692        
77.3251        39.6278        
77.5252        39.6862        
77.7253        39.7446        
77.9255        39.8029        
78.1256        39.8611        
78.3257        39.9192        
78.5258        39.9772        
78.7259        40.0352        
78.9261        40.093         
79.1262        40.1508        
79.3263        40.2085        
79.5264        40.2661        
79.7266        40.3236        
79.9267        40.381         
80.1268        40.4384        
80.3269        40.4956        
80.527         40.5528        
80.7272        40.6099        
80.9273        40.6669        
81.1274        40.7239        
81.3275        40.7807        
81.5277        40.8375        
81.7278        40.8942        
81.9279        40.9508        
82.128         41.0073        
82.3281        41.0638        
82.5283        41.1202        
82.7284        41.1765        
82.9285        41.2327        
83.1286        41.2888        
83.3288        41.3449        
83.5289        41.4009        
83.729         41.4568        
83.9291        41.5126        
84.1292        41.5683        
84.3294        41.624         
84.5295        41.6796        
84.7296        41.7351        
84.9297        41.7905        
85.1299        41.8459        
85.33          41.9012        
85.5301        41.9564        
85.7302        42.0115        
85.9303        42.0666        
86.1305        42.1216        
86.3306        42.1765        
86.5307        42.2313        
86.7308        42.2861        
86.931         42.3408        
87.1311        42.3954        
87.3312        42.45          
87.5313        42.5044        
87.7314        42.5588        
87.9316        42.6132        
88.1317        42.6674        
88.3318        42.7216        
88.5319        42.7757        
88.7321        42.8297        
88.9322        42.8837        
89.1323        42.9376        
89.3324        42.9914        
89.5325        43.0452        
89.7327        43.0989        
89.9328        43.1525        
90.1329        43.206         
90.333         43.2595        
90.5332        43.3129        
90.7333        43.3662        
90.9334        43.4195        
91.1335        43.4727        
91.3336        43.5258        
91.5338        43.5789        
91.7339        43.6319        
91.934         43.6848        
92.1341        43.7377        
92.3343        43.7905        
92.5344        43.8432        
92.7345        43.8958        
92.9346        43.9484        
93.1347        44.0009        
93.3349        44.0534        
93.535         44.1058        
93.7351        44.1581        
93.9352        44.2104        
94.1354        44.2625        
94.3355        44.3147        
94.5356        44.3667        
94.7357        44.4187        
94.9358        44.4706        
95.136         44.5225        
95.3361        44.5743        
95.5362        44.626         
95.7363        44.6777        
95.9365        44.7293        
96.1366        44.7809        
96.3367        44.8323        
96.5368        44.8838        
96.7369        44.9351        
96.9371        44.9864        
97.1372        45.0376        
97.3373        45.0888        
97.5374        45.1399        
97.7376        45.1909        
97.9377        45.2419        
98.1378        45.2928        
98.3379        45.3437        
98.538         45.3945        
98.7382        45.4452        
98.9383        45.4958        
99.1384        45.5465        
99.3385        45.597         
99.5387        45.6475        
99.7388        45.6979        
99.9389        45.7483        
100.139        45.7986        
100.339        45.8488        
100.539        45.899         
100.739        45.9491        
100.94         45.9992        
101.14         46.0492        
101.34         46.0991        
101.54         46.149         
101.74         46.1988        
101.94         46.2486        
102.14         46.2983        
102.34         46.348         
102.54         46.3976        
102.741        46.4471        
102.941        46.4966        
103.141        46.546         
103.341        46.5953        
103.541        46.6446        
103.741        46.6939        
103.941        46.7431        
104.141        46.7922        
104.342        46.8413        
104.542        46.8903        
104.742        46.9392        
104.942        46.9881        
105.142        47.037         
105.342        47.0858        
105.542        47.1345        
105.742        47.1832        
105.943        47.2318        
106.143        47.2804        
106.343        47.3289        
106.543        47.3773        
106.743        47.4257        
106.943        47.4741        
107.143        47.5224        
107.343        47.5706        
107.544        47.6188        
107.744        47.6669        
107.944        47.715         
108.144        47.763         
108.344        47.8109        
108.544        47.8588        
108.744        47.9067        
108.944        47.9545        
109.145        48.0022        
109.345        48.0499        
109.545        48.0976        
109.745        48.1452        
109.945        48.1927        
110.145        48.2402        
110.345        48.2876        
110.545        48.335         
110.745        48.3823        
110.946        48.4296        
111.146        48.4768        
111.346        48.5239        
111.546        48.571         
111.746        48.6181        
111.946        48.6651        
112.146        48.7121        
112.346        48.759         
112.547        48.8058        
112.747        48.8526        
112.947        48.8994        
113.147        48.9461        
113.347        48.9927        
113.547        49.0393        
113.747        49.0859        
113.947        49.1324        
114.148        49.1788        
114.348        49.2252        
114.548        49.2715        
114.748        49.3178        
114.948        49.3641        
115.148        49.4103        
115.348        49.4564        
115.548        49.5025        
115.749        49.5486        
115.949        49.5946        
116.149        49.6405        
116.349        49.6864        
116.549        49.7323        
116.749        49.7781        
116.949        49.8238        
117.149        49.8695        
117.35         49.9152        
117.55         49.9608        
117.75         50.0063        
117.95         50.0519        
118.15         50.0973        
118.35         50.1427        
118.55         50.1881        
118.75         50.2334        
118.951        50.2787        
119.151        50.3239        
119.351        50.3691        
119.551        50.4142        
119.751        50.4593        
119.951        50.5044        
120.151        50.5493        
